test,Tool,rep_1,tool_2,rep_2,Fractional distance
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.09010989010989011
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.11648351648351649
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.035164835164835165
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.13186813186813187
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.0989010989010989
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.11428571428571428
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.1054945054945055
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.12087912087912088
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.11868131868131868
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.08571428571428572
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.12527472527472527
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.09230769230769231
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.0945054945054945
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.08791208791208792
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.12967032967032968
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.13846153846153847
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.12967032967032968
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.13626373626373625
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.15824175824175823
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.13626373626373625
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.13406593406593406
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.17142857142857143
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.0967032967032967
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.16263736263736264
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.14065934065934066
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.13846153846153847
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.14945054945054945
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.14505494505494507
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.17582417582417584
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.12747252747252746
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.15604395604395604
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.14285714285714285
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.15604395604395604
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.12307692307692308
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.14285714285714285
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.12307692307692308
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.12307692307692308
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.13846153846153847
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.13846153846153847
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.11208791208791209
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.16043956043956045
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.10989010989010989
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.16043956043956045
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.14285714285714285
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.14065934065934066
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.14945054945054945
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.13186813186813187
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.16483516483516483
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.11648351648351649
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.13846153846153847
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.13846153846153847
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.14725274725274726
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.1076923076923077
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.14065934065934066
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.12087912087912088
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.07472527472527472
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.13406593406593406
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.12967032967032968
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.13186813186813187
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.16043956043956045
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.12527472527472527
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.14505494505494507
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.12747252747252746
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.14065934065934066
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.13406593406593406
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.13186813186813187
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.14725274725274726
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.13186813186813187
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.13186813186813187
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.12087912087912088
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.13846153846153847
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.12967032967032968
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.09010989010989011
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.1054945054945055
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.10329670329670329
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.12527472527472527
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.07692307692307693
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.12967032967032968
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.08351648351648351
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.13186813186813187
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.08791208791208792
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.1010989010989011
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.0945054945054945
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.10329670329670329
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.10329670329670329
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.02857142857142857
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.12967032967032968
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.06153846153846154
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.06593406593406594
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.06153846153846154
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.12527472527472527
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.08791208791208792
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.1010989010989011
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.10989010989010989
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.12087912087912088
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.07472527472527472
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.12307692307692308
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.08351648351648351
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.13406593406593406
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.07692307692307693
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.1054945054945055
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.0989010989010989
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.10989010989010989
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.1076923076923077
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.05934065934065934
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.12527472527472527
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.05714285714285714
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.05274725274725275
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.02197802197802198
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.12527472527472527
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.06373626373626373
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.08791208791208792
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.10329670329670329
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.1010989010989011
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.05714285714285714
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.0967032967032967
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.08131868131868132
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.1076923076923077
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.07912087912087912
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.08351648351648351
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.07912087912087912
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.09230769230769231
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.08571428571428572
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.06153846153846154
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.1054945054945055
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.01978021978021978
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.05054945054945055
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.05274725274725275
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.1054945054945055
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.11428571428571428
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.10329670329670329
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.10329670329670329
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.0945054945054945
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.1076923076923077
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.1076923076923077
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.11428571428571428
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.1076923076923077
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.13626373626373625
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.0989010989010989
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.11428571428571428
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.035164835164835165
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.11428571428571428
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.10329670329670329
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.12307692307692308
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.08791208791208792
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.1054945054945055
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.1076923076923077
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.12307692307692308
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.054945054945054944
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.0967032967032967
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.1010989010989011
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.11868131868131868
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.05274725274725275
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.11648351648351649
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.09010989010989011
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.11428571428571428
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.05054945054945055
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.09230769230769231
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.08131868131868132
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.1054945054945055
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.0989010989010989
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.07472527472527472
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.12527472527472527
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.06373626373626373
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.017582417582417582
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.054945054945054944
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.12087912087912088
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.04395604395604396
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.0989010989010989
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.12087912087912088
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.12087912087912088
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.02197802197802198
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.12307692307692308
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.07912087912087912
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.13406593406593406
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.054945054945054944
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.1054945054945055
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.07472527472527472
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.11208791208791209
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.0989010989010989
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.08791208791208792
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.12307692307692308
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.07032967032967033
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.05934065934065934
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.07252747252747253
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.12747252747252746
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.10329670329670329
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.05934065934065934
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.11648351648351649
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.0989010989010989
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.0989010989010989
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.11208791208791209
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.11648351648351649
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.12307692307692308
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.11868131868131868
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.1076923076923077
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.08571428571428572
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.11428571428571428
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.02857142857142857
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.10989010989010989
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.12087912087912088
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.09010989010989011
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.1076923076923077
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.1054945054945055
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.11428571428571428
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.05274725274725275
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.1054945054945055
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.12967032967032968
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.13626373626373625
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.046153846153846156
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.13626373626373625
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.08131868131868132
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.14725274725274726
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.013186813186813187
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.11428571428571428
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.09230769230769231
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.12527472527472527
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.11208791208791209
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.08571428571428572
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.13406593406593406
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.08131868131868132
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.05274725274725275
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.06813186813186813
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.14285714285714285
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.017582417582417582
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.0989010989010989
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.12527472527472527
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.12747252747252746
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.046153846153846156
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.13186813186813187
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.0967032967032967
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.13846153846153847
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.04835164835164835
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.11208791208791209
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.07472527472527472
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.11868131868131868
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.1010989010989011
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.09230769230769231
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.13186813186813187
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.08571428571428572
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.054945054945054944
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.08131868131868132
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.13626373626373625
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.16703296703296702
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.15604395604395604
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.15604395604395604
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.18021978021978022
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.16043956043956045
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.15384615384615385
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.1956043956043956
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.13846153846153847
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.18681318681318682
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.17582417582417584
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.16263736263736264
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.16923076923076924
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.16483516483516483
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.1978021978021978
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.15384615384615385
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.17582417582417584
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.16483516483516483
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.17582417582417584
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.14065934065934066
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.16703296703296702
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.15384615384615385
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.15384615384615385
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.17582417582417584
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.16043956043956045
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.15384615384615385
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.1934065934065934
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.13846153846153847
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.18681318681318682
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.17362637362637362
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.16043956043956045
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.16923076923076924
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.16263736263736264
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.1956043956043956
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.15384615384615385
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.17582417582417584
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.16483516483516483
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.17582417582417584
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.14065934065934066
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.12307692307692308
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.1010989010989011
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.1054945054945055
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.0967032967032967
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.12087912087912088
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.07032967032967033
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.12747252747252746
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.07252747252747253
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.13186813186813187
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.0989010989010989
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.13406593406593406
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.13186813186813187
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.11648351648351649
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.14505494505494507
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.03956043956043956
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.11648351648351649
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.11428571428571428
10 variable marginal,PAML,repeat_2,FastML,repeat_1,0.12747252747252746
10 variable marginal,PAML,repeat_2,FastML,repeat_2,0.07692307692307693
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.07252747252747253
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.0967032967032967
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.11868131868131868
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.11648351648351649
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.07912087912087912
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.12527472527472527
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.1076923076923077
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.12527472527472527
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.09010989010989011
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.1010989010989011
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.05934065934065934
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.11208791208791209
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.1076923076923077
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.09010989010989011
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.12967032967032968
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.08571428571428572
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.07692307692307693
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.09230769230769231
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.12087912087912088
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.11868131868131868
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.09230769230769231
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.06593406593406594
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.09230769230769231
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.1054945054945055
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.0989010989010989
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.12087912087912088
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.09010989010989011
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.13186813186813187
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.03956043956043956
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.11208791208791209
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.1054945054945055
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.11208791208791209
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.12747252747252746
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.09230769230769231
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.0989010989010989
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.1010989010989011
10 variable marginal,PAML,repeat_1,FastML,repeat_1,0.11208791208791209
10 variable marginal,PAML,repeat_1,FastML,repeat_2,0.0967032967032967
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.07032967032967033
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.10329670329670329
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.026373626373626374
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.06593406593406594
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.08131868131868132
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.08571428571428572
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.12087912087912088
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.12087912087912088
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.07252747252747253
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.13406593406593406
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.10989010989010989
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.08131868131868132
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.05714285714285714
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.046153846153846156
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.07472527472527472
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.07472527472527472
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.08351648351648351
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.06813186813186813
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.0945054945054945
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.05714285714285714
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.12527472527472527
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.12527472527472527
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.12307692307692308
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.12747252747252746
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.11868131868131868
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.1010989010989011
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.02197802197802198
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.0967032967032967
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.09230769230769231
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.09230769230769231
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.07912087912087912
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.11648351648351649
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.12747252747252746
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.12087912087912088
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.11868131868131868
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.11208791208791209
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.12307692307692308
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.12087912087912088
